Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Money Supply M0,1978-01-31T00:00:00,130200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1978-02-28T00:00:00,128700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1978-03-31T00:00:00,129100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1978-04-30T00:00:00,131200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1978-05-31T00:00:00,132300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1978-06-30T00:00:00,133600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1978-07-31T00:00:00,135700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1978-08-31T00:00:00,135200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1978-09-30T00:00:00,136200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1978-10-31T00:00:00,137600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1978-11-30T00:00:00,140700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1978-12-31T00:00:00,144700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-01-31T00:00:00,144300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-02-28T00:00:00,141600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-03-31T00:00:00,142300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-04-30T00:00:00,144400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-05-31T00:00:00,144500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-06-30T00:00:00,145900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-07-31T00:00:00,148100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-08-31T00:00:00,148600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-09-30T00:00:00,149600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-10-31T00:00:00,151500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-11-30T00:00:00,153800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1979-12-31T00:00:00,156700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-01-31T00:00:00,156000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-02-29T00:00:00,153900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-03-31T00:00:00,155000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-04-30T00:00:00,157900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-05-31T00:00:00,157900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-06-30T00:00:00,158900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-07-31T00:00:00,159900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-08-31T00:00:00,158400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-09-30T00:00:00,159400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-10-31T00:00:00,160900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-11-30T00:00:00,162000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1980-12-31T00:00:00,163400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1981-01-31T00:00:00,161100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1981-02-28T00:00:00,159000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1981-03-31T00:00:00,159800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1981-04-30T00:00:00,162400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1981-05-31T00:00:00,163200,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1981-06-30T00:00:00,163900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1981-07-31T00:00:00,166000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1981-08-31T00:00:00,166100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1981-09-30T00:00:00,164700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1981-10-31T00:00:00,165000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1981-11-30T00:00:00,167200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1981-12-31T00:00:00,170700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-01-31T00:00:00,169800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-02-28T00:00:00,167500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-03-31T00:00:00,166200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-04-30T00:00:00,168700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-05-31T00:00:00,170000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-06-30T00:00:00,171700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-07-31T00:00:00,173400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-08-31T00:00:00,174000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-09-30T00:00:00,173400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-10-31T00:00:00,175000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-11-30T00:00:00,177500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1982-12-31T00:00:00,180700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-01-31T00:00:00,178900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-02-28T00:00:00,177000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-03-31T00:00:00,177300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-04-30T00:00:00,180000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-05-31T00:00:00,181400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-06-30T00:00:00,183300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-07-31T00:00:00,185300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-08-31T00:00:00,185400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-09-30T00:00:00,184900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-10-31T00:00:00,186400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-11-30T00:00:00,189100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1983-12-31T00:00:00,192200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-01-31T00:00:00,191300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-02-29T00:00:00,186800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-03-31T00:00:00,189100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-04-30T00:00:00,192200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-05-31T00:00:00,192800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-06-30T00:00:00,195700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-07-31T00:00:00,197500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-08-31T00:00:00,196700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-09-30T00:00:00,197900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-10-31T00:00:00,198100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-11-30T00:00:00,200600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1984-12-31T00:00:00,204800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1985-01-31T00:00:00,203200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1985-02-28T00:00:00,200200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1985-03-31T00:00:00,202700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1985-04-30T00:00:00,205500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1985-05-31T00:00:00,206700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1985-06-30T00:00:00,210200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1985-07-31T00:00:00,212300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1985-08-31T00:00:00,212800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1985-09-30T00:00:00,214700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1985-10-31T00:00:00,216000,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1985-11-30T00:00:00,219500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1985-12-31T00:00:00,224700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-01-31T00:00:00,221700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-02-28T00:00:00,217800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-03-31T00:00:00,221400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-04-30T00:00:00,225100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-05-31T00:00:00,226400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-06-30T00:00:00,230100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-07-31T00:00:00,233000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-08-31T00:00:00,233200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-09-30T00:00:00,235100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-10-31T00:00:00,237000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-11-30T00:00:00,242000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1986-12-31T00:00:00,248600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-01-31T00:00:00,247000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-02-28T00:00:00,242500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-03-31T00:00:00,244800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-04-30T00:00:00,249600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-05-31T00:00:00,250600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-06-30T00:00:00,252900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-07-31T00:00:00,254800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-08-31T00:00:00,254600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-09-30T00:00:00,256300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-10-31T00:00:00,258100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-11-30T00:00:00,262400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1987-12-31T00:00:00,266900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-01-31T00:00:00,266300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-02-29T00:00:00,260700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-03-31T00:00:00,263400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-04-30T00:00:00,268400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-05-31T00:00:00,268800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-06-30T00:00:00,273100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-07-31T00:00:00,275800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-08-31T00:00:00,274800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-09-30T00:00:00,275200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-10-31T00:00:00,275400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-11-30T00:00:00,279200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1988-12-31T00:00:00,283800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-01-31T00:00:00,282200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-02-28T00:00:00,275300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-03-31T00:00:00,278800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-04-30T00:00:00,281600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-05-31T00:00:00,280600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-06-30T00:00:00,283700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-07-31T00:00:00,285700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-08-31T00:00:00,283900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-09-30T00:00:00,284000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-10-31T00:00:00,284200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-11-30T00:00:00,287800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1989-12-31T00:00:00,294300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-01-31T00:00:00,293100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-02-28T00:00:00,287700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-03-31T00:00:00,292400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-04-30T00:00:00,297400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-05-31T00:00:00,297300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-06-30T00:00:00,301700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-07-31T00:00:00,303900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-08-31T00:00:00,305100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-09-30T00:00:00,308000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-10-31T00:00:00,308800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-11-30T00:00:00,313700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1990-12-31T00:00:00,315300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-01-31T00:00:00,309600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-02-28T00:00:00,306900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-03-31T00:00:00,311100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-04-30T00:00:00,314100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-05-31T00:00:00,314300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-06-30T00:00:00,318100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-07-31T00:00:00,320000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-08-31T00:00:00,320100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-09-30T00:00:00,321800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-10-31T00:00:00,323100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-11-30T00:00:00,328400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1991-12-31T00:00:00,335400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-01-31T00:00:00,333100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-02-29T00:00:00,331200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-03-31T00:00:00,335600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-04-30T00:00:00,333100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-05-31T00:00:00,334500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-06-30T00:00:00,337100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-07-31T00:00:00,340400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-08-31T00:00:00,342700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-09-30T00:00:00,346900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-10-31T00:00:00,349800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-11-30T00:00:00,355900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1992-12-31T00:00:00,361900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-01-31T00:00:00,360600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-02-28T00:00:00,359500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-03-31T00:00:00,362700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-04-30T00:00:00,368800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-05-31T00:00:00,370800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-06-30T00:00:00,375800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-07-31T00:00:00,379100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-08-31T00:00:00,380900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-09-30T00:00:00,384700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-10-31T00:00:00,388200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-11-30T00:00:00,392000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1993-12-31T00:00:00,398600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-01-31T00:00:00,397800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-02-28T00:00:00,397900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-03-31T00:00:00,400800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-04-30T00:00:00,406900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-05-31T00:00:00,407100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-06-30T00:00:00,411600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-07-31T00:00:00,415000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-08-31T00:00:00,415300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-09-30T00:00:00,416900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-10-31T00:00:00,418700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-11-30T00:00:00,423100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1994-12-31T00:00:00,428500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-01-31T00:00:00,426200,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-02-28T00:00:00,422900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-03-31T00:00:00,427700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-04-30T00:00:00,433500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-05-31T00:00:00,434000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-06-30T00:00:00,434800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-07-31T00:00:00,435900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-08-31T00:00:00,435500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-09-30T00:00:00,436300,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-10-31T00:00:00,436600,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-11-30T00:00:00,439100,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1995-12-31T00:00:00,445800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-01-31T00:00:00,441700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-02-29T00:00:00,435700,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-03-31T00:00:00,440500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-04-30T00:00:00,443400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-05-31T00:00:00,443000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-06-30T00:00:00,446400,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-07-31T00:00:00,449800,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-08-31T00:00:00,450900,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-09-30T00:00:00,452000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-10-31T00:00:00,452500,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-11-30T00:00:00,457000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
United States,Money Supply M0,1996-12-31T00:00:00,465000,Monthly,UNITEDSTAMONSUPM0,2021-07-27T08:13:00
