Symbol,Date,Open,High,Low,Close
CCMP:IND,8/2/2000,4370.01,4428.48,4370.01,4427.5
CCMP:IND,7/2/2000,4274.03,4321.96,4244.15,4321.77
CCMP:IND,4/2/2000,4242.15,4294.84,4210.99,4244.14
CCMP:IND,3/2/2000,4134.65,4211.06,4085.53,4210.98
CCMP:IND,2/2/2000,4059.03,4125.75,4051.44,4073.96
CCMP:IND,1/2/2000,3961.07,4053.16,3911.84,4051.98
CCMP:IND,31/01/2000,3873.84,3940.46,3748.03,3940.35
CCMP:IND,28/01/2000,4010.14,4048.31,3856.23,3887.07
CCMP:IND,27/01/2000,4120.5,4140.09,3973.59,4039.56
CCMP:IND,26/01/2000,4174.72,4174.72,4069.91,4069.91
CCMP:IND,25/01/2000,4124.75,4167.63,4028.51,4167.41
CCMP:IND,24/01/2000,4290.38,4303.15,4095.31,4096.08
CCMP:IND,21/01/2000,4236.65,4238,4168.3,4235.4
CCMP:IND,20/01/2000,4205.06,4227.35,4143.61,4189.51
CCMP:IND,19/01/2000,4116.27,4164.65,4084.73,4151.29
CCMP:IND,18/01/2000,4059.65,4148,4053.21,4130.81
CCMP:IND,14/01/2000,4045.72,4091.95,4045.72,4064.27
CCMP:IND,13/01/2000,3915.14,3957.47,3858.22,3957.21
CCMP:IND,12/1/2000,3950.95,3950.98,3834.53,3850.02
CCMP:IND,11/1/2000,4031.38,4066.66,3904.82,3921.19
CCMP:IND,10/1/2000,4002.23,4072.36,3882.63,4049.67
CCMP:IND,7/1/2000,3711.09,3882.67,3711.09,3882.62
CCMP:IND,6/1/2000,3834.44,3868.76,3715.62,3727.13
CCMP:IND,5/1/2000,3854.35,3924.21,3734.87,3877.54
CCMP:IND,4/1/2000,4020,4073.25,3898.23,3901.69
CCMP:IND,3/1/2000,4186.19,4192.19,3989.71,4131.15
CCMP:IND,31/12/1999,4056.99,4082.37,4032.33,4069.31
CCMP:IND,30/12/1999,4079.03,4090.61,4026.19,4036.87
CCMP:IND,29/12/1999,3990.54,4041.54,3987.88,4041.46
CCMP:IND,28/12/1999,3977.88,4022.51,3943.04,3972.11
CCMP:IND,27/12/1999,4001.9,4001.9,3902.35,3975.38
CCMP:IND,23/12/1999,3966.46,4001.63,3937.33,3969.44
CCMP:IND,22/12/1999,3935.49,3948.48,3878.06,3937.3
CCMP:IND,21/12/1999,3798.25,3911.17,3785.78,3911.15
CCMP:IND,20/12/1999,3782.06,3801.93,3747.79,3783.87
CCMP:IND,17/12/1999,3792.23,3796.8,3742.68,3753.06
CCMP:IND,16/12/1999,3669.23,3715.25,3666.23,3715.06
CCMP:IND,15/12/1999,3546.73,3621.98,3503.7,3621.95
CCMP:IND,14/12/1999,3669.21,3669.85,3571.26,3571.66
CCMP:IND,13/12/1999,3624.67,3668.16,3597.98,3658.17
CCMP:IND,10/12/1999,3633.55,3636.65,3560.91,3620.24
CCMP:IND,9/12/1999,3643.57,3647.55,3514.91,3594.17
CCMP:IND,8/12/1999,3588.82,3625.47,3579.51,3586.08
CCMP:IND,7/12/1999,3573.3,3589.06,3532.41,3586.92
CCMP:IND,6/12/1999,3531.24,3570.91,3507.3,3546.01
CCMP:IND,3/12/1999,3507.3,3553.56,3507.3,3520.63
CCMP:IND,2/12/1999,3371.85,3452.78,3371.85,3452.78
